ndb_no,nrfi,long_name,manufacturer,serving_size,serving_size_uom,household_serving_size,household_serving_size_uom,energy_per_serving,energy_per_serving_uom
45038411,0.728234708309,LIGHT NONFAT YOGURT,"Meijer, Inc.",170.0,g,1.0,CONTAINER,90.0999984741,kcal
45038412,0.522210240364,"PURPLE COW, BLENDED LOWFAT YOGURT, MIXED BERRY","Meijer, Inc.",170.0,g,1.0,CONTAINER,159.800003052,kcal
45038413,0.511155903339,BLENDED LOWFAT YOGURT,"Meijer, Inc.",170.0,g,1.0,CONTAINER,159.800003052,kcal
45038422,0.309413433075,GREEK STRAINED NONFAT YOGURT,"Meijer, Inc.",150.0,g,1.0,CONTAINER,120.0,kcal
45038423,0.269725680351,GREEK STRAINED NONFAT YOGURT PEACH,"Meijer, Inc.",150.0,g,1.0,CONTAINER,130.5,kcal
45038424,0.246563255787,GREEK STRAINED NONFAT YOGURT WITH FRUIT ON THE BOTTOM,"Meijer, Inc.",150.0,g,1.0,CONTAINER,130.5,kcal
45038459,-0.0691654086113,CRAZY CRUNCH SWEETENED CORN & OAT CEREAL,"Meijer, Inc.",30.0,g,0.75,cup,120.0,kcal
45038487,0.511309504509,FRUIT BITES,"Meijer, Inc.",20.0,g,1.0,POUCH,70.0,kcal
45038492,0.872557461262,"MEIJER, FRUIT FAVOURED SNACKS","Meijer, Inc.",22.0,g,1.0,POUCH,69.9599990845,kcal
45038517,-0.0135169606656,"MEIJER, MILK CHOCOLATE COVERED ALMONDS","Meijer, Inc.",40.0,g,10.0,PIECES,210.0,kcal
45038523,-0.094248175621,"MEIJER, SOUR GUMMI BEARS CANDY","Meijer, Inc.",39.0,g,14.0,PIECES,129.869995117,kcal
45038532,-0.112539038062,GUMMI NEON SOUR WORMS CANDY,"Meijer, Inc.",39.0,g,5.0,PIECES,129.869995117,kcal
45038534,-0.729359447956,"MEIJER, REAL PIMIENTO STUFFED SPANISH QUEEN OLIVES","Meijer, Inc.",16.0,g,2.0,OLIVES,24.9599990845,kcal
45038535,-0.55937731266,"MEIJER, YOGURT COVERED PRETZELS","Meijer, Inc.",40.0,g,7.0,PRETZELS,190.0,kcal
45038543,-0.0681079477072,"MEIJER, DARK CHOCOLATE COVERED CRANBERRIES","Meijer, Inc.",40.0,g,35.0,PIECES,170.0,kcal
45038548,-3.05104398727,GUMMI BEARS CANDY,"Meijer, Inc.",39.0,g,15.0,PIECES,120.119995117,kcal
45038550,-0.328727841377,"MEIJER, DARK CHOCOLATE COVERED CASHEWS","Meijer, Inc.",40.0,g,13.0,PIECES,230.0,kcal
45038559,-0.99359446764,BAR CAKE,"Meijer, Inc.",90.0,g,0.159999996424,OF CAKE,240.300003052,kcal
45038561,0.10226623714,"MEIJER, TIRAMISU BAR CAKE","Meijer, Inc.",81.0,g,0.170000001788,OF CAKE,260.010009766,kcal
45038567,0.151038706303,HOMESTYLE MEATBALLS,"Meijer, Inc.",85.0,g,6.0,MEATBALLS,209.949996948,kcal
45038576,-0.254148721695,"MEIJER, GUMMI BEARS CANDY","Meijer, Inc.",39.0,g,15.0,PIECES.,120.119995117,kcal
45038580,-0.362518846989,PEPPERMINT STARLIGHT MINTS,"Meijer, Inc.",16.0,g,3.0,PIECES,60.0,kcal
45038581,0.121976904571,ITALIAN STYLE MEATBALLS,"Meijer, Inc.",85.0,g,6.0,MEATBALLS,239.699996948,kcal
45038590,0.240270987153,CHICKEN BREAST FILLETS,"Meijer, Inc.",112.0,g,4.0,ONZ,119.840003967,kcal
45038597,0.0487484224141,"MEIJER, BBQ CHICKEN WINGS","Meijer, Inc.",84.0,g,3.0,ONZ,159.599990845,kcal
45038620,0.229922711849,"MEIJER, GROUND TURKEY","Meijer, Inc.",112.0,g,4.0,ONZ,219.520004272,kcal
45038621,0.268898278475,"MEIJER, SLICED-FULLY COOKED CANADIAN BACON","Meijer, Inc.",61.0,g,3.0,SLICES,59.780002594,kcal
45038623,0.255813121796,"MEIJER, HOT BUFFALO STYLE CHICKEN WINGS","Meijer, Inc.",84.0,g,3.0,ONZ,150.36000061,kcal
45038632,0.38137498498,BONELESS SKINLESS CHICKEN BREAST PORTIONS WITH RIB MEAT,"Meijer, Inc.",112.0,g,4.0,ONZ,119.840003967,kcal
45038635,-0.0327603816986,CHICKEN WING,"Meijer, Inc.",112.0,g,4.0,ONZ,210.559997559,kcal
45038644,-0.280386447906,"MEIJER, HARDWOOD SMOKED THICK SLICED BACON","Meijer, Inc.",20.0,g,2.0,SLICES PAN FRIED,110.0,kcal
45038650,-0.0242226310074,TORTILLA CHIPS,"Meijer, Inc.",28.0,g,8.0,CHIPS) | (ABOUT,140.0,kcal
45038652,0.721198737621,MIXED BERRY FRUIT FLAVORED SNACKS,"Meijer, Inc.",22.0,g,1.0,POUCH,69.9599990845,kcal
45038653,0.697009205818,"MEIJER, SNACKS, STRAWBERRY","Meijer, Inc.",22.0,g,1.0,POUCH,69.9599990845,kcal
45038656,0.117047816515,"MEIJER NATURALS, FRUIT SPIRALS, STRAWBERRY & RASPBERRY, DOUBLE CHERRY","Meijer, Inc.",20.0,g,1.0,POUCH,70.0,kcal
45038660,-0.262358903885,"MEIJER, SLICED PEPPERONI","Meijer, Inc.",28.0,g,17.0,SLICES,140.0,kcal
45038661,-0.334008932114,WAVY POTATO CHIPS,"Meijer, Inc.",28.0,g,22.0,CHIPS | ABOUT,159.880004883,kcal
45038662,-0.29566386342,POTATO CHIPS,"Meijer, Inc.",28.0,g,24.0,CHIPS | ABOUT,159.880004883,kcal
45038664,0.031053179875,PRE-CUT CHICKEN BREAST CHUNKS WITH RIB MEAT,"Meijer, Inc.",112.0,g,4.0,ONZ,99.6800003052,kcal
45038665,-0.193389758468,"MEIJER, LOWER SODIUM SLICED BACON, HARDWOOD SMOKED","Meijer, Inc.",15.0,g,2.0,SKILLET COOKED SLICES,79.9499969482,kcal
45038666,0.101432815194,BONELESS SKINLESS CHICKEN BREAST PORTIONS WITH RIB MEAT,"Meijer, Inc.",112.0,g,4.0,ONZ,119.840003967,kcal
45038688,0.395958900452,CHICKEN SAUSAGE,"Meijer, Inc.",85.0,g,1.0,LINK,140.25,kcal
45038689,0.467654317617,SPINACH & MOZZARELLA CHEESE,"Meijer, Inc.",85.0,g,1.0,LINK,130.050003052,kcal
45038690,0.482729583979,SUNDRIED TOMATO BASIL,"Meijer, Inc.",85.0,g,1.0,LINK,149.600006104,kcal
45038691,0.386834681034,CHICKEN SAUSAGE,"Meijer, Inc.",85.0,g,1.0,LINK,140.25,kcal
45038698,0.0738261342049,PORK SMOKED SAUSAGE,"Meijer, Inc.",66.0,g,1.0,LINK,199.979995728,kcal
45038699,0.0827997326851,FULLY COOKED PORK SMOKED SAUSAGE,"Meijer, Inc.",66.0,g,1.0,LINK,199.979995728,kcal
45038701,0.0638054460287,PORK SMOKED SAUSAGE,"Meijer, Inc.",85.0,g,1.0,LINK,239.699996948,kcal
45038709,0.708323657513,FRUIT FLAVORED SNACKS,"Meijer, Inc.",22.0,g,1.0,POUCH,69.9599990845,kcal
45038712,0.200091257691,"MEIJER NATURALS, FRUIT BITES, RASPBERRY & BLUEBERRY","Meijer, Inc.",20.0,g,1.0,POUCH,70.0,kcal
45038724,0.65645724535,NUMBERS ASSORTED FRUIT FLAVORED SNACKS,"Meijer, Inc.",22.0,g,1.0,POUCH,69.9599990845,kcal
45038725,-0.197741761804,KETTLE COOKED POTATO CHIPS,"Meijer, Inc.",28.0,g,18.0,CHIPS) | (ABOUT,150.080001831,kcal
45038727,-0.252623587847,RIPPLE POTATO CHIPS,"Meijer, Inc.",28.0,g,22.0,CHIPS | ABOUT,159.880004883,kcal
45038733,-0.100291401148,KETTLE COOKED CRINKLE CUT POTATO CHIPS,"Meijer, Inc.",28.0,g,15.0,CHIPS) | (ABOUT,140.0,kcal
45038734,-0.0377995893359,POTATO CHIPS,"Meijer, Inc.",28.0,g,18.0,CHIPS | ABOUT,150.080001831,kcal
45038745,-0.234117209911,POTATO CHIPS,"Meijer, Inc.",28.0,g,22.0,CHIPS | ABOUT,159.880004883,kcal
45038746,0.0,THICK & CHUNKY MILD SALSA,"Meijer, Inc.",31.0,g,2.0,Tbsp,9.92000007629,kcal
45038751,-0.240261182189,CLASSIC POTATO CHIPS,"Meijer, Inc.",28.0,g,24.0,CHIPS | ABOUT,159.880004883,kcal
45038757,-0.197205007076,POTATO CHIPS,"Meijer, Inc.",28.0,g,24.0,CHIPS) | (ABOUT,150.080001831,kcal
45038760,0.0713008642197,HOT GROUND CHORIZO SAUSAGE,"Meijer, Inc.",56.0,g,2.0,ONZ,220.080001831,kcal
45038762,0.44596862793,"MEIJER, OVEN ROASTED TURKEY BREAST","Meijer, Inc.",56.0,g,2.0,ONZ,49.8400001526,kcal
45038767,-0.13886512816,SAUSAGE PATTIES,"Meijer, Inc.",78.0,g,2.0,UNCOOKED PATTIES,180.179992676,kcal
45038772,0.463955700397,"MEIJER, ROAST BEEF","Meijer, Inc.",56.0,g,2.0,ONZ,90.1600036621,kcal
45038775,0.424519151449,"MEIJER, COOKED HAM","Meijer, Inc.",56.0,g,2.0,ONZ,49.8400001526,kcal
45038776,-0.537504076958,"MEIJER, SMOKED TURKEY BREAST","Meijer, Inc.",56.0,g,2.0,ONZ,49.8400001526,kcal
45038777,0.0241784155369,SAUSAGE LINKS,"Meijer, Inc.",73.0,g,3.0,UNCOOKED,170.089996338,kcal
45038778,0.071911752224,MADE WITH PREMIUM CUTS OF PORK,"Meijer, Inc.",73.0,g,3.0,UNCOOKED LINKS,170.089996338,kcal
45038779,-0.285864084959,"MEIJER, PORK SAUSAGE ROLL, HOT","Meijer, Inc.",70.0,g,2.5,ONZ,179.899993896,kcal
45038781,-0.318680167198,"MEIJER, REGULAR PORK SAUSAGE ROLL","Meijer, Inc.",70.0,g,2.5,ONZ,189.699996948,kcal
45038787,-0.0288736261427,"MEIJER, OVEN ROASTED TURKEY BREAST","Meijer, Inc.",56.0,g,2.0,ONZ,49.8400001526,kcal
45038788,0.0702749565244,ITALIAN SAUSAGE,"Meijer, Inc.",81.0,g,1.0,LINK COOKED,280.260009766,kcal
45038789,-0.0419091545045,FLAVORED TORTILLA CHIPS,"Meijer, Inc.",28.0,g,14.0,CHIPS | ABOUT,140.0,kcal
45038796,-0.377214699984,MEDIUM SALSA,"Meijer, Inc.",31.0,g,2.0,Tbsp,9.92000007629,kcal
45038797,-0.355568408966,TORTILLA CHIPS,"Meijer, Inc.",28.0,g,15.0,CHIPS) | (ABOUT,140.0,kcal
45038798,0.0239878837019,"MEIJER, SEEDY MULTIGRAIN TORTILLA CHIPS","Meijer, Inc.",28.0,g,10.0,CHIPS,140.0,kcal
45038814,0.118202716112,"MEIJER, THIN TORTILLA CHIPS, SPICY QUESO","Meijer, Inc.",28.0,g,14.0,CHIPS | ABOUT,140.0,kcal
45038822,-1.78232049942,THIN SLICED SMOKED HAM,"Meijer, Inc.",56.0,g,2.0,ONZ,59.9200019836,kcal
45038823,0.330370545387,"MEIJER, TURKEY BREAST, OVEN ROASTED","Meijer, Inc.",28.0,g,1.0,SLICE,29.9600009918,kcal
45038824,0.164597570896,THIN SLICED HONEY HAM AND WATER PRODUCT,"Meijer, Inc.",56.0,g,2.0,ONZ,70.0,kcal
45038825,0.314097821712,"MEIJER, WATER ADDED COOKED HAM","Meijer, Inc.",28.0,g,1.0,SLICE,29.9600009918,kcal
45038826,0.267368853092,SMOKED WHITE TURKEY THIN SLICED,"Meijer, Inc.",56.0,g,2.0,ONZ,59.9200019836,kcal
45038828,-0.120586805046,KETTLE COOKED POTATO CHIPS,"Meijer, Inc.",28.0,g,18.0,CHIPS) | (ABOUT,150.080001831,kcal
45038829,0.235687300563,MILD SALSA,"Meijer, Inc.",34.0,g,2.0,Tbsp,14.9600000381,kcal
45038833,-0.0621245279908,TORTILLA CHIPS,"Meijer, Inc.",28.0,g,11.0,CHIPS,140.0,kcal
45038837,-0.0165667254478,"MEIJER, TORTILLA CHIPS, DIPPERS","Meijer, Inc.",28.0,g,10.0,CHIPS,140.0,kcal
45038838,-0.0199551284313,WAVY POTATO CHIPS,"Meijer, Inc.",28.0,g,22.0,CHIPS | ABOUT,159.880004883,kcal
45038839,-0.0210001673549,TORTILLA CHIPS,"Meijer, Inc.",28.0,g,7.0,CHIPS,140.0,kcal
45038840,-0.110185362399,"TORTILLA CHIPS, BITE SIZE","Meijer, Inc.",28.0,g,20.0,CHIPS,140.0,kcal
45038841,0.0346480421722,ORGANIC YELLOW CORN TORTILLA CHIPS,"Meijer, Inc.",28.0,g,13.0,CHIPS | ABOUT,140.0,kcal
45038847,-0.0029135637451,RIPPLE POTATO CHIPS,"Meijer, Inc.",28.0,g,22.0,CHIPS | ABOUT,150.080001831,kcal
45038849,0.0490362793207,POTATO CHIPS,"Meijer, Inc.",28.0,g,18.0,CHIPS | ABOUT,150.080001831,kcal
45038850,0.00871975533664,TORTILLA CHIPS,"Meijer, Inc.",28.0,g,7.0,CHIPS,140.0,kcal
45038856,-0.143220260739,"MEIJER, KETTLE COOKED POTATO CHIPS, SALT & PEPPER","Meijer, Inc.",28.0,g,18.0,CHIPS,140.0,kcal
45038860,0.0171280857176,"MEIJER, POTATO CHIPS, SMOKED GOUDA","Meijer, Inc.",28.0,g,18.0,CHIPS,150.080001831,kcal
45038862,-0.11725948751,CANDY,"Meijer, Inc.",40.0,g,6.0,Pieces,150.0,kcal
45038863,-0.128167286515,"MEIJER, CANDY CORN","Meijer, Inc.",40.0,g,21.0,Pieces,150.0,kcal
45038864,-0.0475774370134,MAPLE NUT TREATS,"Meijer, Inc.",42.0,g,11.0,PIECES,230.160003662,kcal
45038871,-0.0514980554581,TORTILLA CHIPS,"Meijer, Inc.",28.0,g,11.0,CHIPS,140.0,kcal
45038964,0.146807014942,ORGANIC BLACK BEANS,"Meijer, Inc.",130.0,g,0.5,cup,110.5,kcal
45038965,0.324937433004,ORGANIC DARK RED KIDNEY BEANS,"Meijer, Inc.",130.0,g,0.5,cup,110.5,kcal
45038966,0.170916706324,ORGANIC PINTO BEANS,"Meijer, Inc.",130.0,g,0.5,cup,110.5,kcal
45038969,0.605681240559,TOMATO SAUCE,"Meijer, Inc.",61.0,g,0.25,cup,20.1300010681,kcal
45038971,0.00568124558777,TOMATO SAUCE,"Meijer, Inc.",61.0,g,0.25,cup,20.1300010681,kcal
45038972,0.651602804661,"MEIJER, NO SALT ADDED TOMATO SAUCE","Meijer, Inc.",61.0,g,0.25,cup,20.1300010681,kcal
45038975,-0.0872076451778,TOMATO SAUCE,"Meijer, Inc.",61.0,g,0.25,cup,20.1300010681,kcal
45038976,-0.184139788151,"MEIJER, ITALIAN STYLE TOMATO SAUCE","Meijer, Inc.",61.0,g,0.25,cup,20.1300010681,kcal
45038977,0.729031443596,TOMATO PASTE,"Meijer, Inc.",33.0,g,2.0,Tbsp,30.0300006866,kcal
45038978,0.0559202134609,TOMATO PASTE,"Meijer, Inc.",33.0,g,2.0,Tbsp,30.0300006866,kcal
45038981,0.72714394331,SLICED STEWED TOMATOES,"Meijer, Inc.",123.0,g,0.5,cup,34.4399986267,kcal
45038982,0.476099729538,CRUSHED TOMATOES,"Meijer, Inc.",61.0,g,0.25,cup,20.1300010681,kcal
45038983,0.461928725243,PETITE DICED TOMATOES,"Meijer, Inc.",121.0,g,0.5,cup,25.4099998474,kcal
45038984,2.13722348213,SAN MARZANO WHOLE PLUM TOMATOES WITH BASIL,"Meijer, Inc.",123.0,g,0.5,cup,29.5199985504,kcal
45038985,1.35578167439,DICED TOMATOES,"Meijer, Inc.",123.0,g,0.5,cup,29.5199985504,kcal
45038986,,STEWED TOMATOES MEXICAN STYLE,"Meijer, Inc.",123.0,g,0.5,cup,34.4399986267,kcal
45038987,0.835649132729,DICED TOMATOES SWEET ONION,"Meijer, Inc.",121.0,g,0.5,cup,30.25,kcal
45038988,1.52607762814,DICED TOMATOES & GREEN CHILIES,"Meijer, Inc.",121.0,g,0.5,cup,20.5699996948,kcal
45038989,0.948008239269,STEWED TOMATOES,"Meijer, Inc.",123.0,g,0.5,cup,34.4399986267,kcal
45038990,0.369599461555,DICED TOMATOES,"Meijer, Inc.",123.0,g,0.5,cup,40.5900001526,kcal
45038991,0.937508046627,DICED TOMATOES,"Meijer, Inc.",121.0,g,0.5,cup,25.4099998474,kcal
45038992,1.22385823727,DICED TOMATOES,"Meijer, Inc.",121.0,g,0.5,cup,25.4099998474,kcal
45038993,1.55163276196,DICED TOMATOES & GREEN CHILIES,"Meijer, Inc.",121.0,g,0.5,cup,20.5699996948,kcal
45038994,0.849323689938,DICED TOMATOES & GREEN CHILIES ORIGINAL,"Meijer, Inc.",121.0,g,0.5,cup,25.4099998474,kcal
45039014,0.626717329025,"MEIJER, PIZZA SAUCE","Meijer, Inc.",63.0,g,0.25,cup,39.6899986267,kcal
45039015,0.155366420746,THIN PIZZA CRUSTS,"Meijer, Inc.",42.0,g,0.5,"CRUST, PER PACKAGE",130.199996948,kcal
45039017,-0.387769252062,CLASSIC PIZZA CRUSTS,"Meijer, Inc.",57.0,g,0.5,CRUSTS,169.86000061,kcal
45039018,-0.00796197261661,PARMESAN & ROMANO GRATED CHEESES,"Meijer, Inc.",5.0,g,2.0,tsp,20.0,kcal
45039019,-inf,PARMESAN STYLE GRATED TOPPTING,"Meijer, Inc.",5.0,g,2.0,tsp,20.0,kcal
45039066,0.529511451721,ROASTED RED PEPPER & GARLIC PASTA SAUCE,"Meijer, Inc.",125.0,g,0.5,cup,70.0,kcal
45039068,0.63050788641,CHUNKY MARINARA PASTA SAUCE,"Meijer, Inc.",125.0,g,0.5,cup,60.0,kcal
45039071,0.4839861691,CHUNKY ZESTY GARLIC & CHEESE PASTA SAUCE,"Meijer, Inc.",125.0,g,0.5,cup,80.0,kcal
45039073,0.519575238228,GARDEN COMBO CHUNKY PASTA SAUCE,"Meijer, Inc.",123.0,g,0.5,cup,70.1100006104,kcal
45039074,0.50329297781,PASTA SAUCE,"Meijer, Inc.",120.0,g,0.5,cup,69.5999984741,kcal
45039075,0.45479029417,PASTA SAUCE,"Meijer, Inc.",120.0,g,0.5,cup,80.4000015259,kcal
45039076,0.621083080769,TRADITIONAL PASTA SAUCE,"Meijer, Inc.",120.0,g,0.5,cup,69.5999984741,kcal
45039077,0.483916550875,PASTA SAUCE VODKA CREAM,"Meijer, Inc.",125.0,g,0.5,cup,150.0,kcal
45039080,-0.353143870831,"PASTA SAUCE, CABERNET MARINARA","Meijer, Inc.",125.0,g,0.5,cup,80.0,kcal
45039106,-0.0925707966089,"MEIJER, GELATIN DESSERT, ORANGE","Meijer, Inc.",21.0,g,0.125,OF PACKAGE (MAKES 1/2 CUP),80.0100021362,kcal
45039143,-0.0707145482302,FLOUR TORTILLAS,"Meijer, Inc.",28.0,g,1.0,TORTILLA,80.0799942017,kcal
45039177,0.292026937008,ITALIAN STYLE WHOLE MILK RICOTTA CHEESE,"Meijer, Inc.",62.0,g,0.25,cup,109.739997864,kcal
45039178,0.411137998104,"MEIJER, ITALIAN STYLE RICOTTA CHEESE","Meijer, Inc.",62.0,g,0.25,cup,60.1400032043,kcal
45039181,-0.0731315612793,"MEIJER, ITALIAN STYLE RICOTTA CHEESE PART SKIM","Meijer, Inc.",62.0,g,0.25,cup,89.9000015259,kcal
45039187,-0.233239814639,"MEIJER, MASHED POTATOES, CREAMY BUTTER","Meijer, Inc.",22.0,g,0.666999995708,CUP PREPARED,80.0800018311,kcal
45039190,-0.218183398247,"MEIJER, MASHED POTATOES, SOUR CREAM & CHIVE","Meijer, Inc.",22.0,g,0.666999995708,CUP PREPARED,80.0800018311,kcal
45039191,-0.105553284287,"MEIJER, FOUR CHEESE MASHED POTATOES","Meijer, Inc.",22.0,g,0.666999995708,CUP PREPARED,80.0800018311,kcal
45039215,-0.133699581027,ITALIAN BREAD CRUMBS,"Meijer, Inc.",30.0,g,1.0,cup,110.100006104,kcal
45039233,-0.381149232388,WHIPPED TOPPING,"Meijer, Inc.",5.0,g,2.0,Tbsp,15.0,kcal
45039242,0.262640237808,"SPAGHETTI HOOPS, PASTA WITH MEATBALLS IN TOMATO SAUCE","Meijer, Inc.",252.0,g,1.0,cup,229.320007324,kcal
45039243,-0.131011143327,MINI BEEF RAVIOLI & MEATBALLS IN TOMATO SAUCE,"Meijer, Inc.",250.0,g,1.0,cup,260.0,kcal
45039244,0.133900150657,PASTA IN TOMATO & CHEESE SAUCE,"Meijer, Inc.",253.0,g,1.0,cup,159.38999939,kcal
45039245,-0.0815601721406,MACARONI & BEEF IN TOMATO SAUCE,"Meijer, Inc.",249.0,g,1.0,cup,249.0,kcal
45039246,0.0050240480341,"MEIJER, HARVEST TOMATO BASIL SOUP","Meijer, Inc.",245.0,g,1.0,cup,110.25,kcal
45039247,0.0605586096644,"MEIJER, HARVEST PUMPKIN WITH REAL CREAM AND NUTMEG BISTRO STYLE SOUP","Meijer, Inc.",245.0,g,1.0,cup,120.050003052,kcal
45039249,0.259152024984,"MEIJER, BISTRO STYLE SOUP","Meijer, Inc.",245.0,g,1.0,cup,110.25,kcal
45039250,0.0912349522114,"MEIJER, CHICKEN AND BROWN RICE WITH CARROTS AND CELERY BISTRO STYLE SOUP","Meijer, Inc.",245.0,g,1.0,cup,120.050003052,kcal
45039251,0.0357700437307,SOUP,"Meijer, Inc.",245.0,g,1.0,cup,120.050003052,kcal
45039259,0.410972237587,"MEIJER, MINESTRONE SOUP","Meijer, Inc.",245.0,g,1.0,cup,149.449996948,kcal
45039260,0.538838863373,"MEIJER, LENTIL WITH SWEET CARROTS AND RED PEPPERS BISTRO STYLE SOUP","Meijer, Inc.",245.0,g,1.0,cup,129.849990845,kcal
45039261,0.552613914013,"MEIJER, BEEF POT ROAST SOUP","Meijer, Inc.",245.0,g,1.0,cup,129.849990845,kcal
45039269,0.261823683977,BEEF RAVIOLI IN TOMATO & MEAT SAUCE,"Meijer, Inc.",240.0,g,1.0,cup,230.399993896,kcal
45039270,0.117621354759,"SPAGHETTI HOOPS, PASTA IN TOMATO & CHEESE SAUCE","Meijer, Inc.",242.0,g,1.0,cup,150.040008545,kcal
45039276,0.321391433477,"MEIJER, CALIFORNIA SUN-DRIED RAISINS","Meijer, Inc.",40.0,g,0.25,cup,130.0,kcal
45039277,0.157041192055,"MEIJER, ENRICHED ALL-PURPOSE FLOUR","Meijer, Inc.",31.0,g,0.25,cup,110.049995422,kcal
45039278,0.319104254246,REDUCED SUGAR DRIED CRANBERRIES,"Meijer, Inc.",40.0,g,1.0,cup,100.0,kcal
45039279,0.134818971157,"MEIJER, ENRICHED ALL-PURPOSE FLOUR","Meijer, Inc.",31.0,g,0.25,cup,110.049995422,kcal
45039282,0.0829831808805,"MEIJER, ENRICHED SELF-RISING FLOUR","Meijer, Inc.",31.0,g,0.25,cup,110.049995422,kcal
45039283,0.0528254806995,"MEIJER, ENRICHED ALL-PURPOSE FLOUR","Meijer, Inc.",31.0,g,0.25,cup,110.049995422,kcal
45039285,-0.0449822917581,SWEETENED DRIED CRANBERRIES,"Meijer, Inc.",40.0,g,1.0,cup,140.0,kcal
45039286,-0.082191221416,SWEETENED DRIED CRANBERRIES,"Meijer, Inc.",40.0,g,1.0,cup,140.0,kcal
45039316,0.313857108355,"MEIJER NATURALS, WHITE WHOLE WHEAT FLOUR","Meijer, Inc.",31.0,g,0.25,cup,100.129997253,kcal
45039326,0.313857108355,"MEIJER NATURALS, WHOLE WHEAT FLOUR","Meijer, Inc.",31.0,g,0.25,cup,100.129997253,kcal
45039345,0.157041192055,"MEIJER, ENRICHED ALL-PURPOSE FLOUR","Meijer, Inc.",31.0,g,0.25,cup,110.049995422,kcal
45039346,0.0,"MEIJER, DARK BROWN SUGAR","Meijer, Inc.",4.0,g,1.0,tsp,15.0,kcal
45039347,-0.532867133617,"MEIJER, LIGHT BROWN SUGAR","Meijer, Inc.",4.0,g,1.0,tsp,15.0,kcal
45039348,-0.145525187254,"MEIJER, CONFECTIONERS POWDERED SUGAR","Meijer, Inc.",30.0,g,0.25,cup,120.0,kcal
45039350,-0.156363636255,LIGHT BROWN SUGAR,"Meijer, Inc.",4.0,g,1.0,tsp,15.0,kcal
45039355,-0.00373831787147,CONFECTIONERS POWDERED SUGAR,"Meijer, Inc.",30.0,g,0.25,cup,120.0,kcal
45039360,-0.0576956905425,"MEIJER, CONFECTIONERS POWDERED SUGAR","Meijer, Inc.",30.0,g,0.25,cup,120.0,kcal
45039429,0.424812346697,"MEIJER, GREEK STRAINED NONFAT YOGURT, BLACK CHERRY","Meijer, Inc.",150.0,g,1.0,CONTAINER,100.5,kcal
45039430,0.422762483358,GREEK STRAINED NONFAT YOGURT,"Meijer, Inc.",150.0,g,5.30000019073,ONZ,120.0,kcal
45039431,0.315981447697,GREEK STRAINED NONFAT YOGURT,"Meijer, Inc.",150.0,g,5.30000019073,ONZ,139.5,kcal
45039432,0.351163059473,100 CALORIES GREEK STRAINED NONFAT YOGURT,"Meijer, Inc.",150.0,g,1.0,CONTAINER,100.5,kcal
45039433,0.285570561886,GREEK STRAINED NONFAT YOGURT,"Meijer, Inc.",150.0,g,1.0,CONTAINER,120.0,kcal
45039434,0.204906389117,STRAINED GREEK NONFAT YOGURT,"Meijer, Inc.",150.0,g,5.30000019073,ONZ,139.5,kcal
45039435,0.203078225255,GREEK STRAINED NONFAT YOGURT,"Meijer, Inc.",150.0,g,5.30000019073,ONZ,139.5,kcal
45039436,0.314335614443,GREEK STRAINED NONFAT YOGURT,"Meijer, Inc.",150.0,g,5.30000019073,ONZ,139.5,kcal
45039437,0.298177093267,BLENDED NONFAT GREEK YOGURT,"Meijer, Inc.",150.0,g,1.0,CONTAINER,120.0,kcal
45039438,0.361911207438,GREEK STRAINED NONFAT YOGURT,"Meijer, Inc.",150.0,g,5.30000019073,ONZ,130.5,kcal
45039439,0.319560736418,GREEK NONFAT YOGURT,"Meijer, Inc.",150.0,g,1.0,CONTAINER,120.0,kcal
45039440,0.482523202896,GREEK STRAINED NONFAT YOGURT,"Meijer, Inc.",150.0,g,5.30000019073,ONZ,100.5,kcal
45039441,0.5779915452,LOW FAT YOGURT,"Meijer, Inc.",227.0,g,1.0,cup,211.11000061,kcal
45039442,0.519964337349,LOW FAT STRAWBERRY,"Meijer, Inc.",227.0,g,1.0,cup,211.11000061,kcal
45039443,0.484691828489,NONFAT YOGURT,"Meijer, Inc.",227.0,g,1.0,cup,129.38999939,kcal
45039444,0.221248328686,LOWFAT YOGURT,"Meijer, Inc.",170.0,g,3.0,cup,110.499992371,kcal
45039445,0.133896425366,WHOLE MILK GREEK YOGURT,"Meijer, Inc.",170.0,g,0.75,cup,159.800003052,kcal
45039446,0.198882013559,NONFAT YOGURT,"Meijer, Inc.",227.0,g,1.0,cup,140.740005493,kcal
45039452,0.383162409067,GREEK STRAINED NONFAT YOGURT,"Meijer, Inc.",170.0,g,0.666999995708,cup,149.600006104,kcal
45039454,0.329335391521,GREEK STRAINED NONFAT YOGURT,"Meijer, Inc.",170.0,g,2.0,cup,139.399993896,kcal
45039456,0.213785305619,GREEK NONFAT YOGURT,"Meijer, Inc.",170.0,g,2.0,cup,159.800003052,kcal
45039500,0.999180555344,"MEIJER, CHUNK BRAUNSCHWEIGER","Meijer, Inc.",56.0,g,2.0,ONZ,179.760009766,kcal
45039502,0.205121427774,"MEIJER, REFRIGERATED SANDWICH SLICES KOSHER DILL","Meijer, Inc.",28.0,g,2.0,PIECES,5.03999996185,kcal
45039506,0.0513734742999,"MEIJER, LIGHT ICE CREAM, BUTTER PECAN","Meijer, Inc.",67.0,g,0.5,cup,129.980010986,kcal
45039507,-0.0582523457706,MOOSE TRACKS PREMIUM ICE CREAM,"Meijer, Inc.",90.0,g,0.666999995708,cup,250.199996948,kcal
